id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
494,1,2023-10-08,2024-07-07,2024-07-07,One Piece,"1,2,5,12,38,42","Monkey D. Luffy sets off on an adventure with his pirate crew in hopes of finding the greatest treasure ever, known as the ""One Piece.""",1,1999-10-01,portada/2022/11/25/One_Piece_MID.jpg,9.5,1,1,1110,https://www.imdb.com/title/tt0388629/,9.0
495,1,2023-10-08,2024-07-07,2024-07-07,One Punch Man,"1,5,27,35,36,42,43","The story of Saitama, a hero that does it just for fun & can defeat his enemies with a single punch.",0,2017-07-01,portada/2022/11/25/One_Punch_Man_MID.jpg,9.4,1,5,24,https://www.imdb.com/title/tt4508902/,8.7
496,1,2023-10-08,2024-07-07,2024-07-07,Onegai,"5,9,32,34,35","An alien who becomes a teacher, and a student start a relationship and have to keep it all secret.",0,2002-10-25,portada/2022/11/25/Onegai_Teacher_MID.jpg,5.5,1,5,26,https://www.imdb.com/title/tt0366848/,6.9
497,1,2023-10-08,2024-07-07,2024-07-07,Onihei Hankacho,"17,36","Heizou Hasegawa, chief officer charged with sustaining safety, suppresses evils that are threatening a peaceful Edo.",0,2017-01-01,portada/2022/11/25/Onihei_Hankacho_MID.jpg,6.8,1,8,13,https://www.imdb.com/title/tt6494518/,7.5
498,1,2023-10-08,2024-07-07,2024-07-07,Onii-chan Dakedo Ai sae Areba,"5,11,15,32,34","After 6 years of living apart due to the death of their parents, the Himenokoji twins, Akito and Akiko, are finally reunited when Akito desires to live as a family once more. Although things are fine at first, Akiko begins to express her incestuous love for her older brother, who...",0,2012-10-01,portada/2022/11/25/Onii-chan_Dakedo_Ai_sae_Areba_MID.jpg,4.0,1,8,12,https://www.imdb.com/title/tt2390038/,5.9
499,1,2023-10-08,2024-07-07,2024-07-07,Ookami Kakushi,"1,26,43,45","Kuzumi Hiroshi moves to the town of Joga with his father and his handicapped sister. The town's stories of man-like wolves seem like small town lore. But when people start to go missing, it's not out of the realm of possibility.",0,2010-01-01,portada/2022/11/25/Ookami_Kakushi_MID.png,6.0,1,8,12,https://www.imdb.com/title/tt1584002/,6.0
500,1,2023-10-08,2024-07-07,2024-07-07,Ooyukiumi no Kaina,12,"In a world that is enveloped in snow and has canopies reaching to the sky, two people from different communities make an encounter that changes history.",0,2023-01-11,portada/2023/05/10/Ooyukiumi_no_Kaina_MID.jpg,7.3,1,8,11,https://www.imdb.com/title/tt17221100/,6.5
501,1,2023-10-08,2024-07-07,2024-07-07,Ore dake Haireru Kakushi Dungeon,"1,2,11,12,15","The Hidden Dungeon is a place of legend where rare treasures and items are hidden. Nor, the third son of an impoverished noble family who's lost the one job offer he had, was lucky enough to hear about this dungeon.",0,2021-01-01,portada/2022/11/25/Ore_dake_Haireeru_Kakushi_Dungeon_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt12728856/,6.4
789,1,2024-07-07,2024-07-07,2024-07-07,Ore dake Level Up na Ken,"1,2,12",Follows the adventures Sung Jinwoo in a world that is constantly threatened by monsters and the evil forces. In his battles Sung transforms himself from weakest hunter of all mankind to one of the strongest hunters in existence.,0,2024-01-01,portada/2024/07/07/Ore_dake_Level_Up_na_Ken_MID.jpg,8.7,1,8,12,https://www.imdb.com/title/tt21209876/,8.3
502,1,2023-10-08,2024-07-07,2024-07-07,Ore no Imouto,"5,20,32,36",Normal 17-year-old Kyosuke isn't close with his 14-year-old sister Kirino. But then her secret otaku hobby gives them a chance to reconnect.,0,2010-10-01,portada/2022/11/25/Ore_no_Imouto_ga_Konna_ni_Kawaii_Wake_ga_Nai_MID.jpg,7.7,1,6,36,https://www.imdb.com/title/tt1751305/,6.4
503,1,2023-10-08,2024-07-07,2024-07-07,Orient,"1,12","In an era where Japan is under the control of demons, two warriors fight to overthrow their rule.",0,2022-01-05,portada/2023/05/10/Orient_MID.jpg,6.1,1,5,24,https://www.imdb.com/title/tt15170340/,6.1
504,1,2023-10-08,2024-07-07,2024-07-07,Otogi Zoshi,2,"It is in the middle of the Heian era -- By famine and the epidemic, the capital was totally ruined. However, in spite of that situation, the samurai and the Yin Yang fortune-teller were continuing the ugly argument for the hegemony. The Emperor felt sorry for people in pain, and ...",0,2004-07-01,portada/2022/11/25/Otogizoushi_MID.jpg,4.4,1,5,26,https://www.imdb.com/title/tt0433504/,6.8
505,1,2023-10-08,2024-07-07,2024-07-07,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,"5,32,34","Mahiru is so beautiful that they call her ""angel"", Amane is an average boy who has never thought much about beauty, but everything changes when he sees Mahiru during a storm, and an incredible and unlikely relationship begins.",0,2023-01-07,portada/2023/05/10/Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken_MID.jpg,6.8,1,8,12,https://www.imdb.com/title/tt19064770/,7.6
506,1,2023-10-08,2024-07-07,2024-07-07,Ousama Game,"9,26,34,43,45",A class of high school students receive a text message welcoming them to a game where they are given tasks they must complete in 24 hours.,0,2017-10-01,portada/2022/11/25/Ousama_Game_MID.jpg,4.5,1,8,12,https://www.imdb.com/title/tt7462702/,5.0
507,1,2023-10-08,2024-07-07,2024-07-07,Ousama Ranking,"2,5,12","The people of the kingdom look down on the young Prince Bojji, who can neither hear nor speak. They call him ""The Useless Prince"" while jeering at his supposed foolishness.",0,2021-10-14,portada/2023/05/10/Ousama_Ranking_MID.jpg,8.7,1,5,23,https://www.imdb.com/title/tt13409432/,8.4
508,1,2023-10-08,2024-07-07,2024-07-07,Outbreak Company,"5,12,15,27","Otaku Shinichi, has been sent as an ambassador to a parallel world, where what we believed to be only fantasy is reality.",0,2013-10-01,portada/2022/11/25/Outbreak_Company_MID.png,6.4,1,8,12,https://www.imdb.com/title/tt3196310/,6.7
509,1,2023-10-08,2024-07-07,2024-07-07,Over Drive,"5,32,41",Over drive is the story of how Mikoto Shinozaki becomes interested in cycling and all the ups and downs he must live to get his dream of becoming Tour de France's champion come true.,0,2007-04-01,portada/2023/10/10/Over_Drive.jpg,5.6,1,5,26,https://www.imdb.com/title/tt1325701/,7.1
510,1,2023-10-08,2024-07-07,2024-07-07,Overlord,"1,2,12,13,21,43","When a popular MMORPG is scheduled to be shut down permanently, veteran player Momonga refuses to log out. As NPCs begin to develop personalities and minds of their own he decides to put his skills to use as the game's new overlord.",0,2015-07-01,portada/2022/11/25/Overlord_MID.jpg,8.9,1,6,52,https://www.imdb.com/title/tt4869896/,7.7
511,1,2023-10-08,2024-07-07,2024-07-07,Owari no Seraph,"1,9,38,43,47","In 2012, the world allegedly comes to an end at the hands of a human-made virus, ravaging the global populace and leaving only children untouched. It is at this time that vampires emerge from the recesses of the earth.",0,2015-04-01,portada/2022/11/25/Owari_no_Seraph_MID.png,7.2,1,5,25,https://www.imdb.com/title/tt4584326/,7.4
512,1,2023-10-08,2024-07-07,2024-07-07,Pandora Hearts,"2,12,26,38,43","Oz Vessalius leads a wealthy and privileged life as the heir to the Vessalius estate, but things change when he is drawn into an eternal prison known as Abyss.",0,2009-04-01,portada/2022/11/25/Pandora_Hearts_MID.jpg,7.6,1,5,25,https://www.imdb.com/title/tt1343645/,7.1
513,1,2023-10-08,2024-07-07,2024-07-07,Panty & Stocking with Garterbelt,"1,5,11,27,43","Two Angels, Panty and Stocking, are kicked out of Heaven for bad behaviour and sent Ghost hunting by Garterbelt, a Priest of Daten City.",0,2010-10-02,portada/2023/05/10/Panty__Stocking_with_Garterbelt_MID.jpg,6.2,1,8,13,https://www.imdb.com/title/tt1727444/,7.3
514,1,2023-10-08,2024-07-07,2024-07-07,Papa no Iu Koto wo Kikinasai!,"5,20,32","When their parents are killed in a plane crash, three sisters go to live with their college student uncle Yuuta.",0,2012-01-01,portada/2022/11/25/Papa_no_Iu_Koto_wo_Kikinasai_MID.jpg,7.5,1,8,12,https://www.imdb.com/title/tt2189661/,7.0
515,1,2023-10-08,2024-07-07,2024-07-07,Peach Boy Riverside,"12,38","A hoard of vicious demons known as ""Oni"" come knocking on her doorstep, threatening the lives of everyone in the Kingdom, they are saved by a lone traveler named Kibitsu Mikoto who slays these monsters with a mysterious ""Peach Eye.""",0,2021-07-01,portada/2023/05/10/Peach_Boy_Riverside_MID.jpg,6.1,1,8,12,https://www.imdb.com/title/tt13022022/,6.2
516,1,2023-10-08,2024-07-07,2024-07-07,Pet,"26,30,36,43","Hiroki, Tsukasa, and Satoru find themselves enlisted by a shadowy organization that exploits their psychic abilities.",0,2020-01-01,portada/2022/11/25/Pet_MID.webp,4.1,1,8,13,https://www.imdb.com/title/tt10496580/,6.2
517,1,2023-10-08,2024-07-07,2024-07-07,Peter Gril to Kenja no Jikan,"5,11,12,15,32,36","Peter Grill is the strongest man in the world, but that means he's got a host of women who are after him and steal him away from the woman he loves.",0,2020-07-01,portada/2022/11/25/Peter_Gril_to_Kenja_no_Jikan_MID.jpg,3.8,1,5,24,https://www.imdb.com/title/tt12464204/,5.5
518,1,2023-10-08,2024-07-07,2024-07-07,Phantasy Star,"1,13,34,35","The player starts as a recruit of ARKS, a task force part of Oracle, an intergalactic fleet. This fleet contains many ships as large as entire cities to house the four races: Humans, Newmans, Cast, and Deumans. A character is created by choosing from nine classes: Hunter, Ranger,...",0,2016-01-01,portada/2022/11/25/Phantasy_Star_MID.jpg,4.9,1,8,12,https://www.imdb.com/title/tt2791406/,5.7
519,1,2023-10-08,2024-07-07,2024-07-07,Phantom,"1,9,36,44","Zwei was an ordinary person, until one day, while walking the streets a night, he witnessed a brutal assassination. He managed to avoid the sniper, a young girl named Ein, but was soon captured, and had the memories of his former life erased. He is spared death only by accepting ...",0,2005-01-01,portada/2022/11/25/Phantom_MID.jpg,8.1,1,5,26,https://www.imdb.com/title/tt1345472/,6.1
520,1,2023-10-08,2023-10-13,2023-10-13,Phantom Of The Kill - Zero Kara No Hangyaku,"1,2,12","Este filme es parte de una gran campaña publicitaria llamada “Project Zero”, que también incluirá próximamente una experiencia de realidad virtual, una novela ligera el 26 de diciembre escrita por Takaaki Kaima e ilustrada por Mai.E, una figura de un personaje para este verano, un álbum con la banda sonora para el 24 de diciembre, y un libro de arte.",0,2016-04-07,portada/2022/11/25/Phantom_Of_The_Kill_-_Zero_Kara_No_Hangyaku_MID.png,3.0,1,3,1,,0.0
521,1,2023-10-08,2024-07-07,2024-07-07,Phi Brain Kami no Puzzle,"1,13,26,38",Kaito Daimon and his friends must solve puzzles.,0,2011-10-01,portada/2022/11/25/Phi_Brain_Kami_no_Puzzle_MID.jpg,4.6,1,2,75,https://www.imdb.com/title/tt2263799/,6.1
522,1,2023-10-08,2024-07-07,2024-07-07,Piano no Mori,"2,5,9,25,34,36","Two different people - the son of a prostitute, and the son of a professional musician - develop a bond of friendship through their love of playing the piano.",0,2018-04-01,portada/2022/11/25/Piano_no_Mori_MID.jpg,5.7,1,5,24,https://www.imdb.com/title/tt8043492/,7.3
523,1,2023-10-08,2024-07-07,2024-07-07,Planetarian Chiisana Hoshi no Yume,"9,35","A disillusioned resident of a post-apocalyptic world happens upon the former employee of a planetarium, a cheerful robot who is unaware of the devastation outside.",0,2016-07-01,portada/2022/11/25/Planetarian_Chiisana_Hoshi_no_Yume_MID.jpg,6.5,1,3,5,https://www.imdb.com/title/tt6026166/,7.0
524,1,2023-10-08,2024-07-07,2024-07-07,Planetes,"9,32,35,36,39","Ai Tanabe joins the Debris Section of the Technora Corporation as they work to remove the debris left around Earth. As Ai tries to accommodate to space life, she learns more about her crew on the dilapidated 'Toy Box'.",0,2003-10-01,portada/2022/11/25/Planetes_MID.jpg,6.1,1,5,26,https://www.imdb.com/title/tt0816398/,8.1
525,1,2023-10-08,2024-07-07,2024-07-07,Plastic Memories,"9,32,35","After failing his college exams, 18 year old Tsukasa Mizugaki is offered a position at the renowned SAI corporation due to his father's connections. SAI corporation is known for its production and management of androids that possess human emotions called 'Giftia'. Tsukasa's posit...",0,2015-04-01,portada/2022/11/25/Plastic_Memories_MID.jpg,6.7,1,8,13,https://www.imdb.com/title/tt4603222/,7.3
526,1,2023-10-08,2024-07-07,2024-07-07,Platinum End,"1,12,43","When life becomes too much for Mirai to bear and attempts taking his own life, he's saved by Nasse, a guardian angel who offers him a chance at becoming the new god. To do so, he must face off against 12 other candidates within 999 days.",0,2021-10-08,portada/2023/05/10/Platinum_End_MID.jpg,6.1,1,5,24,https://www.imdb.com/title/tt13676300/,6.1
780,1,2023-12-29,2024-07-07,2024-07-07,Pluto,"1,9,26,35,44","When the world's seven most advanced robots and their human allies are murdered one by one, inspector Gesicht soon discovers that he's also in danger.",0,2023-10-26,portada/2023/12/29/Pluto.jpg,8.1,1,8,8,https://www.imdb.com/title/tt26737616/,8.1
527,1,2023-10-08,2024-07-07,2024-07-07,Prince of Stride  Alternative,41,"""Stride"" is an extreme form of sport. It involves 6 players on a team that runs relay races in towns. The story takes place at Honan Academy where two first-year high-school students try to recruit members for their club.",0,2016-01-01,portada/2022/11/25/Prince_of_Stride__Alternative_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt5321184/,6.6
528,1,2023-10-08,2024-07-07,2024-07-07,Prince of Tennis,"1,5,38,41","At the request of his father, tennis prodigy Ryouma Echizen has returned from America and is ready to take the Japanese tennis scene by storm. Aiming to become the best tennis player in the country, he enrolls in Seishun Academy-home to one of the best middle school tennis teams ...",0,2001-10-01,portada/2022/11/25/Prince_of_Tennis_MID.jpg,7.7,1,7,217,https://www.imdb.com/title/tt0466352/,7.4
529,1,2023-10-08,2024-07-07,2024-07-07,Princess Lover,"5,11,15,34","Teppei lost his parents in a traffic accident. His grandpa Isshin adopted him by force to succeed the head of Arima Group Corporation. At Shuuhou, a high school only for wealthy students, Teppei's new life as a celebrity starts.",0,2009-07-01,portada/2022/11/25/Princess_Lover_MID.jpg,6.0,1,8,12,https://www.imdb.com/title/tt1470836/,6.0
530,1,2023-10-08,2024-07-07,2024-07-07,Princess Principal,"1,2","The stage is set during the 19th century London, in its capital where a wall divides the east and west of the Kingdom of Albion. Five high school girls, who enrolled in the prestigious Queens May Fair School, are involved in spy activities that involve disguise, infiltration, car...",0,2017-07-01,portada/2022/11/25/Princess_Principal_MID.jpg,7.2,1,8,12,https://www.imdb.com/title/tt6692956/,7.3
531,1,2023-10-08,2024-07-07,2024-07-07,Prison School,"5,11,32,34,36","Hachimitsu Academy, once an all-girls school, has become co-ed, and teen Kiyoshi is one of five boys to enroll. When he is caught peeping, Kiyoshi is sent to the schools prison, where his punishment is carried out.",0,2015-07-01,portada/2022/11/25/Prison_School_MID.jpg,7.8,1,8,13,https://www.imdb.com/title/tt4917066/,7.5
532,1,2023-10-08,2024-07-07,2024-07-07,Psycho Pass,"1,30,35,36","Believing in humanity and order, policewoman Akane Tsunemori obeys the ruling, computerized, precognitive Sibyl System. But when she faces a criminal mastermind who can elude this perfect system, she questions both Sibyl and herself.",0,2012-10-01,portada/2022/11/25/Psycho_Pass_MID.png,8.6,1,6,34,https://www.imdb.com/title/tt2379308/,8.1
533,1,2023-10-08,2024-07-07,2024-07-07,Punch Line,"5,11,20","High schooler Yuta Iridatsu has experienced ""astral projection"" i.e. his spirit has been separated from his body. He woke up in a mansion named Koraikan and met a cat spirit named Chiranosuke, who told him ""You must find the Sacred Tome of Koraikan in order to return to your phys...",0,2015-04-01,portada/2022/11/25/Punch_Line_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt5160872/,6.1
534,1,2023-10-08,2024-07-07,2024-07-07,Pupipo!,"5,20,34,43","A lonely young girl cursed to see evil spirits, brings home a pink monster to keep as a pet and finds her life changing for the better.",0,2013-12-01,portada/2022/11/25/Pupipo_MID.png,6.4,1,8,15,https://www.imdb.com/title/tt3358248/,6.7
535,1,2023-10-08,2024-07-07,2024-07-07,Qualidea Code,"1,21,43","Approximately thirty years ago,the Earth is suddenly attacked by the- so-called Unknown, tried to overthrow the human race and forced the world to collapse.",0,2016-07-01,portada/2022/11/25/Qualidea_Code_MID.jpg,5.9,1,8,12,https://www.imdb.com/title/tt7243824/,5.7
536,1,2023-10-08,2024-07-07,2024-07-07,Quan Zhi Fa Shi,"2,12,21,34","A family with a struggling father and disabled sister. However, when everyone can only have one major element, Mo Fan can do much more.",0,2020-01-23,portada/2023/05/10/Quan_Zhi_Fa_Shi_MID.jpg,6.7,1,8,12,https://www.imdb.com/title/tt11317074/,7.4
